timestamps,TP9,AF7,AF8,TP10,Interest
1624492434.6179998,-23.926,143.555,71.777,-20.508000000000003,4
1624492434.621,-30.273000000000003,-189.94099999999997,-147.461,-31.738000000000003,4
1624492434.625,-25.879,-594.238,-324.707,-25.879,4
1624492434.629,-23.926,-540.5269999999999,-113.281,-16.113,4
1624492434.633,-31.738000000000003,68.359,135.74200000000002,-27.344,4
1624492434.637,-30.273000000000003,101.074,36.133,-36.621,4
1624492434.641,-25.879,-137.207,-24.901999999999997,-32.715,4
1624492434.645,-28.809,-108.398,-1.465,-22.949,4
1624492434.649,-28.32,61.035,89.355,-20.02,4
1624492434.6529999,-34.18,38.086,38.574,-29.296999999999997,4
1624492434.657,-41.992,-161.621,-90.33200000000001,-32.715,4
